file,sheet,codice_rispondente,col_index,domanda,risposta,etichette
Inseganti-futuri.xlsx,Risposte del modulo 1,Daqu04,1,"Se no, puoi spiegare perché non la utilizzi? (Se la utilizzi,  inserisci ""-"".)","""-""",
Inseganti-futuri.xlsx,Risposte del modulo 1,Daqu04,9,Puoi spiegare in maniera più dettagliata perché non utilizzi l'IA nella didattica?,Perché non insegno,
Inseganti-futuri.xlsx,Risposte del modulo 1,Daqu04,10,"In base alla tua esperienza, quali sono i pro e i contro dell'uso dell'intelligenza artificiale nell'educazione?",Pro aiuta soprattutto in caso di disabilità o fragilità nell'apprendimento. Può creare dipendenza,
Inseganti-futuri.xlsx,Risposte del modulo 1,Daqu04,11,"Secondo la tua esperienza, quali pratiche che utilizzano l'intelligenza artificiale NON sono raccomandate o NON dovrebbero essere usate nell'insegnamento? E perché?",Creare testi spontanei e introspettivi,
Inseganti-futuri.xlsx,Risposte del modulo 1,dini06,1,"Se no, puoi spiegare perché non la utilizzi? (Se la utilizzi,  inserisci ""-"".)","Preferisco il contatto umano, in quanto non ha solo conoscenze ma anche credenze ed emozioni",
Inseganti-futuri.xlsx,Risposte del modulo 1,dini06,9,Puoi spiegare in maniera più dettagliata perché non utilizzi l'IA nella didattica?,Per lo stesso motivo descritto nella domanda precedente,
Inseganti-futuri.xlsx,Risposte del modulo 1,dini06,10,"In base alla tua esperienza, quali sono i pro e i contro dell'uso dell'intelligenza artificiale nell'educazione?","Ho poca esperienza in merito. Il mio pensiero è che un rapporto educativo si basi sulla relazione, di conseguenza l'IA può/deve essere solo uno strumento e non un motus oprendi",
Inseganti-futuri.xlsx,Risposte del modulo 1,dini06,11,"Secondo la tua esperienza, quali pratiche che utilizzano l'intelligenza artificiale NON sono raccomandate o NON dovrebbero essere usate nell'insegnamento? E perché?",Non saprei,
Inseganti-futuri.xlsx,Risposte del modulo 1,Erlo23,1,"Se no, puoi spiegare perché non la utilizzi? (Se la utilizzi,  inserisci ""-"".)",Ho risposto si,
Inseganti-futuri.xlsx,Risposte del modulo 1,Erlo23,2,Quali sono i tuoi strumenti preferiti e perché?,In che senso?,
Inseganti-futuri.xlsx,Risposte del modulo 1,Erlo23,3,"In che modo utilizzi l’intelligenza artificiale per individualizzare l’insegnamento?
(Nota: l’individualizzazione si riferisce alle strategie didattiche che mirano ad assicurare a tutti gli studenti il raggiungimento delle competenze fondamentali del curricolo, attraverso una diversificazione dei percorsi di insegnamento.)",Non la uso,
Inseganti-futuri.xlsx,Risposte del modulo 1,Erlo23,4,"In che modo utilizzi l’intelligenza artificiale per personalizzare l’insegnamento?
(Nota: la personalizzazione si riferisce alle strategie didattiche finalizzate a garantire a ogni studente una propria forma di eccellenza cognitiva, offrendo possibilità elettive per coltivare le proprie potenzialità intellettive.)",Non la uso,
Inseganti-futuri.xlsx,Risposte del modulo 1,Erlo23,5,"Puoi darci uno o più esempi di prompt che utilizzi?


Un prompt è un input di testo che viene fornito a un sistema di intelligenza artificiale o a un modello linguistico per ottenere una risposta o un output generato. In altre parole è porre una domanda o dare un'istruzione a un assistente virtuale o a un chatbot.",Faccio domande,
Inseganti-futuri.xlsx,Risposte del modulo 1,Erlo23,6,Puoi fornire esempi specifici di come l'IA ha migliorato l'apprendimento dei tuoi studenti?,No,
Inseganti-futuri.xlsx,Risposte del modulo 1,Erlo23,7,In che modo l'intelligenza artificiale ti aiuta a migliorare l'apprendimento dei tuoi studenti?,Non lo so,
Inseganti-futuri.xlsx,Risposte del modulo 1,Erlo23,8,Quali difficoltà hai incontrato nell'implementazione di strumenti di IA nella tua didattica?,Non lo so,
Inseganti-futuri.xlsx,Risposte del modulo 1,Erlo23,10,"In base alla tua esperienza, quali sono i pro e i contro dell'uso dell'intelligenza artificiale nell'educazione?",Dipende dal docente,
Inseganti-futuri.xlsx,Risposte del modulo 1,Erlo23,11,"Secondo la tua esperienza, quali pratiche che utilizzano l'intelligenza artificiale NON sono raccomandate o NON dovrebbero essere usate nell'insegnamento? E perché?",Non lo so,
Inseganti-futuri.xlsx,Risposte del modulo 1,elli07,1,"Se no, puoi spiegare perché non la utilizzi? (Se la utilizzi,  inserisci ""-"".)",Non ho le competenze adeguate,
Inseganti-futuri.xlsx,Risposte del modulo 1,elli07,9,Puoi spiegare in maniera più dettagliata perché non utilizzi l'IA nella didattica?,Perché non sono fiduciosa nell’utilizzo dell’IA nella didattica,
Inseganti-futuri.xlsx,Risposte del modulo 1,elli07,10,"In base alla tua esperienza, quali sono i pro e i contro dell'uso dell'intelligenza artificiale nell'educazione?",Credo che l’IA sia molto utile nella progettazione didattica e molto meno nella valutazione,
Inseganti-futuri.xlsx,Risposte del modulo 1,elli07,11,"Secondo la tua esperienza, quali pratiche che utilizzano l'intelligenza artificiale NON sono raccomandate o NON dovrebbero essere usate nell'insegnamento? E perché?",La produzione di testi e la valutazione. È fondamentale in entrambi l’elemento umano.,
Inseganti-futuri.xlsx,Risposte del modulo 1,Fini10,1,"Se no, puoi spiegare perché non la utilizzi? (Se la utilizzi,  inserisci ""-"".)",Poca conoscenza,
Inseganti-futuri.xlsx,Risposte del modulo 1,Fini10,9,Puoi spiegare in maniera più dettagliata perché non utilizzi l'IA nella didattica?,Non sufficiente conoscenza,
Inseganti-futuri.xlsx,Risposte del modulo 1,Fini10,10,"In base alla tua esperienza, quali sono i pro e i contro dell'uso dell'intelligenza artificiale nell'educazione?",Agevolare determinati processi i contro diminuire la produzione e creatività,
Inseganti-futuri.xlsx,Risposte del modulo 1,Fini10,11,"Secondo la tua esperienza, quali pratiche che utilizzano l'intelligenza artificiale NON sono raccomandate o NON dovrebbero essere usate nell'insegnamento? E perché?",Non dovrebbero sostituire la creatività e l’inventiva perché è un’abilità importante,
Inseganti-futuri.xlsx,Risposte del modulo 1,Etti10,1,"Se no, puoi spiegare perché non la utilizzi? (Se la utilizzi,  inserisci ""-"".)","""-""",
Inseganti-futuri.xlsx,Risposte del modulo 1,Etti10,9,Puoi spiegare in maniera più dettagliata perché non utilizzi l'IA nella didattica?,Non insegno,
Inseganti-futuri.xlsx,Risposte del modulo 1,Etti10,10,"In base alla tua esperienza, quali sono i pro e i contro dell'uso dell'intelligenza artificiale nell'educazione?",Non l ho usata,
Inseganti-futuri.xlsx,Risposte del modulo 1,Etti10,11,"Secondo la tua esperienza, quali pratiche che utilizzano l'intelligenza artificiale NON sono raccomandate o NON dovrebbero essere usate nell'insegnamento? E perché?",Ancora non lo so,
Inseganti-futuri.xlsx,Risposte del modulo 1,ALso16,1,"Se no, puoi spiegare perché non la utilizzi? (Se la utilizzi,  inserisci ""-"".)","""-""",
Inseganti-futuri.xlsx,Risposte del modulo 1,ALso16,9,Puoi spiegare in maniera più dettagliata perché non utilizzi l'IA nella didattica?,"Perché ancora non insegno, quindi nelle classi dove svolgo il tirocinio, in base alle attività proposte dai docenti, credo che i ragazzi non debbano usarla... In quanto se la usano per produrre un tema da svolgere in classe,la validità di quella prova diventa nulla...",
Inseganti-futuri.xlsx,Risposte del modulo 1,ALso16,10,"In base alla tua esperienza, quali sono i pro e i contro dell'uso dell'intelligenza artificiale nell'educazione?","Io credo che l'intelligenza artificiale sia utile per invogliare i ragazzi a studiare e a seguire la lezione,un contro è che possano utilizzarla troppo e quindi non fare più nulla da soli",
Inseganti-futuri.xlsx,Risposte del modulo 1,ALso16,11,"Secondo la tua esperienza, quali pratiche che utilizzano l'intelligenza artificiale NON sono raccomandate o NON dovrebbero essere usate nell'insegnamento? E perché?",Non dovrebbe essere usata dai ragazzi nel corso dei compiti in classe e per produrre testi se no diventa nulla l'attività data...,
Inseganti-futuri.xlsx,Risposte del modulo 1,Rghi08,1,"Se no, puoi spiegare perché non la utilizzi? (Se la utilizzi,  inserisci ""-"".)",Preferisco fare utilizzando le mie capacità,
Inseganti-futuri.xlsx,Risposte del modulo 1,Rghi08,9,Puoi spiegare in maniera più dettagliata perché non utilizzi l'IA nella didattica?,Preferisco sfruttare le mie conoscenze e competenze,
Inseganti-futuri.xlsx,Risposte del modulo 1,Rghi08,10,"In base alla tua esperienza, quali sono i pro e i contro dell'uso dell'intelligenza artificiale nell'educazione?","I pro li ritroviamo nell'organizzazione delle lezioni i contro è che i docenti si affidano completamente all'ali senza metterci del proprio. È sempre una macchina che abbiamo realizzano noi umani, esseri pensanti.",
Inseganti-futuri.xlsx,Risposte del modulo 1,Rghi08,11,"Secondo la tua esperienza, quali pratiche che utilizzano l'intelligenza artificiale NON sono raccomandate o NON dovrebbero essere usate nell'insegnamento? E perché?",Perché i ragazzi non pensano più con la loro testa,
Inseganti-futuri.xlsx,Risposte del modulo 1,Elis07,1,"Se no, puoi spiegare perché non la utilizzi? (Se la utilizzi,  inserisci ""-"".)",Perché sono ancora in grado di vivere senza,
Inseganti-futuri.xlsx,Risposte del modulo 1,Elis07,9,Puoi spiegare in maniera più dettagliata perché non utilizzi l'IA nella didattica?,Perché non conosco gli strumenti per la didattica che potrebbero rivelarsi utili,
Inseganti-futuri.xlsx,Risposte del modulo 1,Elis07,10,"In base alla tua esperienza, quali sono i pro e i contro dell'uso dell'intelligenza artificiale nell'educazione?","Il vaglio critico dell'essere umano è imprescindibile soprattutto in relazione alla componente emotiva, in relazione alla creatività umana che è ben diversa da quella generata dall'intelligenza artificiale, in relazione alla creazione di una relazione educativa autentica, in relazione al feedback che può fare un insegnante e anche in qualità di adulto di riferimento",
Inseganti-futuri.xlsx,Risposte del modulo 1,Elis07,11,"Secondo la tua esperienza, quali pratiche che utilizzano l'intelligenza artificiale NON sono raccomandate o NON dovrebbero essere usate nell'insegnamento? E perché?",Nessuna,
Inseganti-futuri.xlsx,Risposte del modulo 1,Prella42,1,"Se no, puoi spiegare perché non la utilizzi? (Se la utilizzi,  inserisci ""-"".)",_,
Inseganti-futuri.xlsx,Risposte del modulo 1,Prella42,2,Quali sono i tuoi strumenti preferiti e perché?,Internet/ coapilot/ chat gpt,
Inseganti-futuri.xlsx,Risposte del modulo 1,Prella42,3,"In che modo utilizzi l’intelligenza artificiale per individualizzare l’insegnamento?
(Nota: l’individualizzazione si riferisce alle strategie didattiche che mirano ad assicurare a tutti gli studenti il raggiungimento delle competenze fondamentali del curricolo, attraverso una diversificazione dei percorsi di insegnamento.)",Non insegno,
Inseganti-futuri.xlsx,Risposte del modulo 1,Prella42,4,"In che modo utilizzi l’intelligenza artificiale per personalizzare l’insegnamento?
(Nota: la personalizzazione si riferisce alle strategie didattiche finalizzate a garantire a ogni studente una propria forma di eccellenza cognitiva, offrendo possibilità elettive per coltivare le proprie potenzialità intellettive.)",Non insegno,
Inseganti-futuri.xlsx,Risposte del modulo 1,Prella42,5,"Puoi darci uno o più esempi di prompt che utilizzi?


Un prompt è un input di testo che viene fornito a un sistema di intelligenza artificiale o a un modello linguistico per ottenere una risposta o un output generato. In altre parole è porre una domanda o dare un'istruzione a un assistente virtuale o a un chatbot.",Costruisci un Uda,
Inseganti-futuri.xlsx,Risposte del modulo 1,Prella42,6,Puoi fornire esempi specifici di come l'IA ha migliorato l'apprendimento dei tuoi studenti?,Non insegno,
Inseganti-futuri.xlsx,Risposte del modulo 1,Prella42,7,In che modo l'intelligenza artificiale ti aiuta a migliorare l'apprendimento dei tuoi studenti?,Non insegno,
Inseganti-futuri.xlsx,Risposte del modulo 1,Prella42,8,Quali difficoltà hai incontrato nell'implementazione di strumenti di IA nella tua didattica?,Non insegno,
Inseganti-futuri.xlsx,Risposte del modulo 1,Prella42,10,"In base alla tua esperienza, quali sono i pro e i contro dell'uso dell'intelligenza artificiale nell'educazione?",Non so,
Inseganti-futuri.xlsx,Risposte del modulo 1,Prella42,11,"Secondo la tua esperienza, quali pratiche che utilizzano l'intelligenza artificiale NON sono raccomandate o NON dovrebbero essere usate nell'insegnamento? E perché?",Non so,
Inseganti-futuri.xlsx,Risposte del modulo 1,Rino01,1,"Se no, puoi spiegare perché non la utilizzi? (Se la utilizzi,  inserisci ""-"".)","""-""",
Inseganti-futuri.xlsx,Risposte del modulo 1,Rino01,2,Quali sono i tuoi strumenti preferiti e perché?,Chatgpt,
Inseganti-futuri.xlsx,Risposte del modulo 1,Rino01,3,"In che modo utilizzi l’intelligenza artificiale per individualizzare l’insegnamento?
(Nota: l’individualizzazione si riferisce alle strategie didattiche che mirano ad assicurare a tutti gli studenti il raggiungimento delle competenze fondamentali del curricolo, attraverso una diversificazione dei percorsi di insegnamento.)",.,
Inseganti-futuri.xlsx,Risposte del modulo 1,Rino01,4,"In che modo utilizzi l’intelligenza artificiale per personalizzare l’insegnamento?
(Nota: la personalizzazione si riferisce alle strategie didattiche finalizzate a garantire a ogni studente una propria forma di eccellenza cognitiva, offrendo possibilità elettive per coltivare le proprie potenzialità intellettive.)",.,
Inseganti-futuri.xlsx,Risposte del modulo 1,Rino01,5,"Puoi darci uno o più esempi di prompt che utilizzi?


Un prompt è un input di testo che viene fornito a un sistema di intelligenza artificiale o a un modello linguistico per ottenere una risposta o un output generato. In altre parole è porre una domanda o dare un'istruzione a un assistente virtuale o a un chatbot.",.,
Inseganti-futuri.xlsx,Risposte del modulo 1,Rino01,6,Puoi fornire esempi specifici di come l'IA ha migliorato l'apprendimento dei tuoi studenti?,.,
Inseganti-futuri.xlsx,Risposte del modulo 1,Rino01,7,In che modo l'intelligenza artificiale ti aiuta a migliorare l'apprendimento dei tuoi studenti?,.,
Inseganti-futuri.xlsx,Risposte del modulo 1,Rino01,8,Quali difficoltà hai incontrato nell'implementazione di strumenti di IA nella tua didattica?,.,
Inseganti-futuri.xlsx,Risposte del modulo 1,Rino01,10,"In base alla tua esperienza, quali sono i pro e i contro dell'uso dell'intelligenza artificiale nell'educazione?",Pro:potrebbero essere un valido supporto. Contro: gli alunni potrebbero non usarla in modo corretto,
Inseganti-futuri.xlsx,Risposte del modulo 1,Rino01,11,"Secondo la tua esperienza, quali pratiche che utilizzano l'intelligenza artificiale NON sono raccomandate o NON dovrebbero essere usate nell'insegnamento? E perché?",.,
Inseganti-futuri.xlsx,Risposte del modulo 1,ANI15,1,"Se no, puoi spiegare perché non la utilizzi? (Se la utilizzi,  inserisci ""-"".)","So utilizzarla, perché sono una grafica editoriale, ma la utilizzo raramente",
Inseganti-futuri.xlsx,Risposte del modulo 1,ANI15,9,Puoi spiegare in maniera più dettagliata perché non utilizzi l'IA nella didattica?,Ritengo che sia un ausilio che va utilizzato solo dopo aver appreso determinate competenze da parte degli allievi,
Inseganti-futuri.xlsx,Risposte del modulo 1,ANI15,10,"In base alla tua esperienza, quali sono i pro e i contro dell'uso dell'intelligenza artificiale nell'educazione?",Sono favorevole per ampliare concetti già sviluppati. Non ha controindicazioni.,
Inseganti-futuri.xlsx,Risposte del modulo 1,ANI15,11,"Secondo la tua esperienza, quali pratiche che utilizzano l'intelligenza artificiale NON sono raccomandate o NON dovrebbero essere usate nell'insegnamento? E perché?","Nessuna tecnologia è pericolosa.
 L' importante è utilizzare la tecnologia e non farsi utilizzare da essa.",
Inseganti-futuri.xlsx,Risposte del modulo 1,oisi08,1,"Se no, puoi spiegare perché non la utilizzi? (Se la utilizzi,  inserisci ""-"".)",Nel mio lavoro che svogli oggi non è ancora effettivamente entrata,
Inseganti-futuri.xlsx,Risposte del modulo 1,oisi08,9,Puoi spiegare in maniera più dettagliata perché non utilizzi l'IA nella didattica?,Perché la conosco poco e nel mio lavoro non la utilizzo per ora,
Inseganti-futuri.xlsx,Risposte del modulo 1,oisi08,10,"In base alla tua esperienza, quali sono i pro e i contro dell'uso dell'intelligenza artificiale nell'educazione?","Non so rispondere, non insegno ancora",
Inseganti-futuri.xlsx,Risposte del modulo 1,oisi08,11,"Secondo la tua esperienza, quali pratiche che utilizzano l'intelligenza artificiale NON sono raccomandate o NON dovrebbero essere usate nell'insegnamento? E perché?",Non ho esperienza diretta e davvero non so rispondere,
Inseganti-futuri.xlsx,Risposte del modulo 1,Lari30,1,"Se no, puoi spiegare perché non la utilizzi? (Se la utilizzi,  inserisci ""-"".)",La temo.,
Inseganti-futuri.xlsx,Risposte del modulo 1,Lari30,9,Puoi spiegare in maniera più dettagliata perché non utilizzi l'IA nella didattica?,Riduzione dei processi cognitivi.,
Inseganti-futuri.xlsx,Risposte del modulo 1,Lari30,10,"In base alla tua esperienza, quali sono i pro e i contro dell'uso dell'intelligenza artificiale nell'educazione?",Riduzione processi cognitivi,
Inseganti-futuri.xlsx,Risposte del modulo 1,Lari30,11,"Secondo la tua esperienza, quali pratiche che utilizzano l'intelligenza artificiale NON sono raccomandate o NON dovrebbero essere usate nell'insegnamento? E perché?",Educative,
Inseganti-futuri.xlsx,Risposte del modulo 1,Garo04,1,"Se no, puoi spiegare perché non la utilizzi? (Se la utilizzi,  inserisci ""-"".)",""" """,
Inseganti-futuri.xlsx,Risposte del modulo 1,Garo04,2,Quali sono i tuoi strumenti preferiti e perché?,Chatgbc perché la uso anche sul cell,
Inseganti-futuri.xlsx,Risposte del modulo 1,Garo04,3,"In che modo utilizzi l’intelligenza artificiale per individualizzare l’insegnamento?
(Nota: l’individualizzazione si riferisce alle strategie didattiche che mirano ad assicurare a tutti gli studenti il raggiungimento delle competenze fondamentali del curricolo, attraverso una diversificazione dei percorsi di insegnamento.)",Non insegno ancora,
Inseganti-futuri.xlsx,Risposte del modulo 1,Garo04,4,"In che modo utilizzi l’intelligenza artificiale per personalizzare l’insegnamento?
(Nota: la personalizzazione si riferisce alle strategie didattiche finalizzate a garantire a ogni studente una propria forma di eccellenza cognitiva, offrendo possibilità elettive per coltivare le proprie potenzialità intellettive.)",Non insegno,
Inseganti-futuri.xlsx,Risposte del modulo 1,Garo04,5,"Puoi darci uno o più esempi di prompt che utilizzi?


Un prompt è un input di testo che viene fornito a un sistema di intelligenza artificiale o a un modello linguistico per ottenere una risposta o un output generato. In altre parole è porre una domanda o dare un'istruzione a un assistente virtuale o a un chatbot.",Nulla,
Inseganti-futuri.xlsx,Risposte del modulo 1,Garo04,6,Puoi fornire esempi specifici di come l'IA ha migliorato l'apprendimento dei tuoi studenti?,Per fare i compiti,
Inseganti-futuri.xlsx,Risposte del modulo 1,Garo04,7,In che modo l'intelligenza artificiale ti aiuta a migliorare l'apprendimento dei tuoi studenti?,Non insegno ancora,
Inseganti-futuri.xlsx,Risposte del modulo 1,Garo04,8,Quali difficoltà hai incontrato nell'implementazione di strumenti di IA nella tua didattica?,Non insegno ancora,
Inseganti-futuri.xlsx,Risposte del modulo 1,Garo04,10,"In base alla tua esperienza, quali sono i pro e i contro dell'uso dell'intelligenza artificiale nell'educazione?",Gli studenti copiano,
Inseganti-futuri.xlsx,Risposte del modulo 1,Garo04,11,"Secondo la tua esperienza, quali pratiche che utilizzano l'intelligenza artificiale NON sono raccomandate o NON dovrebbero essere usate nell'insegnamento? E perché?",Non insegno ancora,
Inseganti-futuri.xlsx,Risposte del modulo 1,Aldi28,1,"Se no, puoi spiegare perché non la utilizzi? (Se la utilizzi,  inserisci ""-"".)",-,
Inseganti-futuri.xlsx,Risposte del modulo 1,Aldi28,2,Quali sono i tuoi strumenti preferiti e perché?,Chatgpt,
Inseganti-futuri.xlsx,Risposte del modulo 1,Aldi28,3,"In che modo utilizzi l’intelligenza artificiale per individualizzare l’insegnamento?
(Nota: l’individualizzazione si riferisce alle strategie didattiche che mirano ad assicurare a tutti gli studenti il raggiungimento delle competenze fondamentali del curricolo, attraverso una diversificazione dei percorsi di insegnamento.)",Non la utilizzo,
Inseganti-futuri.xlsx,Risposte del modulo 1,Aldi28,4,"In che modo utilizzi l’intelligenza artificiale per personalizzare l’insegnamento?
(Nota: la personalizzazione si riferisce alle strategie didattiche finalizzate a garantire a ogni studente una propria forma di eccellenza cognitiva, offrendo possibilità elettive per coltivare le proprie potenzialità intellettive.)",Non la utilizzo,
Inseganti-futuri.xlsx,Risposte del modulo 1,Aldi28,5,"Puoi darci uno o più esempi di prompt che utilizzi?


Un prompt è un input di testo che viene fornito a un sistema di intelligenza artificiale o a un modello linguistico per ottenere una risposta o un output generato. In altre parole è porre una domanda o dare un'istruzione a un assistente virtuale o a un chatbot.",-,
Inseganti-futuri.xlsx,Risposte del modulo 1,Aldi28,6,Puoi fornire esempi specifici di come l'IA ha migliorato l'apprendimento dei tuoi studenti?,-,
Inseganti-futuri.xlsx,Risposte del modulo 1,Aldi28,7,In che modo l'intelligenza artificiale ti aiuta a migliorare l'apprendimento dei tuoi studenti?,-,
Inseganti-futuri.xlsx,Risposte del modulo 1,Aldi28,8,Quali difficoltà hai incontrato nell'implementazione di strumenti di IA nella tua didattica?,-,
Inseganti-futuri.xlsx,Risposte del modulo 1,Aldi28,10,"In base alla tua esperienza, quali sono i pro e i contro dell'uso dell'intelligenza artificiale nell'educazione?",Pro: facilitazione del lavoro; contro: -,
Inseganti-futuri.xlsx,Risposte del modulo 1,Aldi28,11,"Secondo la tua esperienza, quali pratiche che utilizzano l'intelligenza artificiale NON sono raccomandate o NON dovrebbero essere usate nell'insegnamento? E perché?",produzione di testi,
Inseganti-futuri.xlsx,Risposte del modulo 1,Bone16,1,"Se no, puoi spiegare perché non la utilizzi? (Se la utilizzi,  inserisci ""-"".)",-,
Inseganti-futuri.xlsx,Risposte del modulo 1,Bone16,9,Puoi spiegare in maniera più dettagliata perché non utilizzi l'IA nella didattica?,Perché ancora non insegno,
Inseganti-futuri.xlsx,Risposte del modulo 1,Bone16,10,"In base alla tua esperienza, quali sono i pro e i contro dell'uso dell'intelligenza artificiale nell'educazione?",Utilizzo superficiale da parte dei ragazzi e mancanza di motivazione e stimoli degli insegnanti nella preparazione delle lezioni,
Inseganti-futuri.xlsx,Risposte del modulo 1,Bone16,11,"Secondo la tua esperienza, quali pratiche che utilizzano l'intelligenza artificiale NON sono raccomandate o NON dovrebbero essere usate nell'insegnamento? E perché?",Fare ricerche compilative,
Inseganti-futuri.xlsx,Risposte del modulo 1,sati03,1,"Se no, puoi spiegare perché non la utilizzi? (Se la utilizzi,  inserisci ""-"".)",-,
Inseganti-futuri.xlsx,Risposte del modulo 1,sati03,9,Puoi spiegare in maniera più dettagliata perché non utilizzi l'IA nella didattica?,Non ho le competenze,
Inseganti-futuri.xlsx,Risposte del modulo 1,sati03,10,"In base alla tua esperienza, quali sono i pro e i contro dell'uso dell'intelligenza artificiale nell'educazione?",Pro: diminuzione/facilitazione del lavoro. Contro: errato utilizzo,
Inseganti-futuri.xlsx,Risposte del modulo 1,sati03,11,"Secondo la tua esperienza, quali pratiche che utilizzano l'intelligenza artificiale NON sono raccomandate o NON dovrebbero essere usate nell'insegnamento? E perché?",Produzione di testi,
Inseganti-futuri.xlsx,Risposte del modulo 1,Pani16,1,"Se no, puoi spiegare perché non la utilizzi? (Se la utilizzi,  inserisci ""-"".)","""-""",
Inseganti-futuri.xlsx,Risposte del modulo 1,Pani16,9,Puoi spiegare in maniera più dettagliata perché non utilizzi l'IA nella didattica?,Perché non insegno,
Inseganti-futuri.xlsx,Risposte del modulo 1,Pani16,10,"In base alla tua esperienza, quali sono i pro e i contro dell'uso dell'intelligenza artificiale nell'educazione?",Facilità le attività ma non si sviluppano a pieno le capacità,
Inseganti-futuri.xlsx,Risposte del modulo 1,Pani16,11,"Secondo la tua esperienza, quali pratiche che utilizzano l'intelligenza artificiale NON sono raccomandate o NON dovrebbero essere usate nell'insegnamento? E perché?",Non lo so,
Inseganti-futuri.xlsx,Risposte del modulo 1,ecca04,1,"Se no, puoi spiegare perché non la utilizzi? (Se la utilizzi,  inserisci ""-"".)",“Perché non ho grandi competenze,
Inseganti-futuri.xlsx,Risposte del modulo 1,ecca04,9,Puoi spiegare in maniera più dettagliata perché non utilizzi l'IA nella didattica?,Perché ancora non insegno,
Inseganti-futuri.xlsx,Risposte del modulo 1,ecca04,10,"In base alla tua esperienza, quali sono i pro e i contro dell'uso dell'intelligenza artificiale nell'educazione?",Non ho ancora esperienza diretta nell’insegnamento per poter rispondere,
Inseganti-futuri.xlsx,Risposte del modulo 1,ecca04,11,"Secondo la tua esperienza, quali pratiche che utilizzano l'intelligenza artificiale NON sono raccomandate o NON dovrebbero essere usate nell'insegnamento? E perché?",Non ho ancora esperienza diretta nell’insegnamento per poter rispondere,
Inseganti-futuri.xlsx,Risposte del modulo 1,Oni11,1,"Se no, puoi spiegare perché non la utilizzi? (Se la utilizzi,  inserisci ""-"".)",Non avendo molta competenza non la uso,
Inseganti-futuri.xlsx,Risposte del modulo 1,Oni11,9,Puoi spiegare in maniera più dettagliata perché non utilizzi l'IA nella didattica?,Non insegnando ancora non ho avuto possibilità,
Inseganti-futuri.xlsx,Risposte del modulo 1,Oni11,10,"In base alla tua esperienza, quali sono i pro e i contro dell'uso dell'intelligenza artificiale nell'educazione?",Non so rispondere perché ancora non insegno,
Inseganti-futuri.xlsx,Risposte del modulo 1,Oni11,11,"Secondo la tua esperienza, quali pratiche che utilizzano l'intelligenza artificiale NON sono raccomandate o NON dovrebbero essere usate nell'insegnamento? E perché?",Purtroppo ancora non ho esperienza nell'insegnamento,
Inseganti-futuri.xlsx,Risposte del modulo 1,ifra19,1,"Se no, puoi spiegare perché non la utilizzi? (Se la utilizzi,  inserisci ""-"".)",Preferisco fidarmi del mio giudizio ed eventualmente avere un feedback umano,
Inseganti-futuri.xlsx,Risposte del modulo 1,ifra19,9,Puoi spiegare in maniera più dettagliata perché non utilizzi l'IA nella didattica?,"Non la so usare, non conoscono applicazioni e strumenti e preferisco interfacciarmi con il prossimo",
Inseganti-futuri.xlsx,Risposte del modulo 1,ifra19,10,"In base alla tua esperienza, quali sono i pro e i contro dell'uso dell'intelligenza artificiale nell'educazione?",Pro che potrebbe aiutare chi ha svantaggio socio culturale Contro il troppo uso potrebbe creare dipendenza dall'IA,
Inseganti-futuri.xlsx,Risposte del modulo 1,ifra19,11,"Secondo la tua esperienza, quali pratiche che utilizzano l'intelligenza artificiale NON sono raccomandate o NON dovrebbero essere usate nell'insegnamento? E perché?","Per le operazioni matematiche, riassumere un testo o fare i compiti agli alunni",
Inseganti-futuri.xlsx,Risposte del modulo 1,Dosa17,1,"Se no, puoi spiegare perché non la utilizzi? (Se la utilizzi,  inserisci ""-"".)",-,
Inseganti-futuri.xlsx,Risposte del modulo 1,Dosa17,9,Puoi spiegare in maniera più dettagliata perché non utilizzi l'IA nella didattica?,Non insegno,
Inseganti-futuri.xlsx,Risposte del modulo 1,Dosa17,10,"In base alla tua esperienza, quali sono i pro e i contro dell'uso dell'intelligenza artificiale nell'educazione?",Non lo so perché non insegno,
Inseganti-futuri.xlsx,Risposte del modulo 1,Dosa17,11,"Secondo la tua esperienza, quali pratiche che utilizzano l'intelligenza artificiale NON sono raccomandate o NON dovrebbero essere usate nell'insegnamento? E perché?",Non lo so,
Inseganti-futuri.xlsx,Risposte del modulo 1,Ossi27,1,"Se no, puoi spiegare perché non la utilizzi? (Se la utilizzi,  inserisci ""-"".)",La utilizzo solo per velocizzare la produzione di testo,
Inseganti-futuri.xlsx,Risposte del modulo 1,Ossi27,2,Quali sono i tuoi strumenti preferiti e perché?,ChatGpt pratico e veloce,
Inseganti-futuri.xlsx,Risposte del modulo 1,Ossi27,3,"In che modo utilizzi l’intelligenza artificiale per individualizzare l’insegnamento?
(Nota: l’individualizzazione si riferisce alle strategie didattiche che mirano ad assicurare a tutti gli studenti il raggiungimento delle competenze fondamentali del curricolo, attraverso una diversificazione dei percorsi di insegnamento.)",L'uso indirettamente con gli studenti,
Inseganti-futuri.xlsx,Risposte del modulo 1,Ossi27,4,"In che modo utilizzi l’intelligenza artificiale per personalizzare l’insegnamento?
(Nota: la personalizzazione si riferisce alle strategie didattiche finalizzate a garantire a ogni studente una propria forma di eccellenza cognitiva, offrendo possibilità elettive per coltivare le proprie potenzialità intellettive.)",Preparo alcune attività con l'aiuto di chatgpt,
